"logger","Date","SpeedMin","SpeedMean","SpeedMax","SpeedSD","Hi_Lo.x","TempMin","TempMean","TempMedian","TempMax","TempSD","Hi_Lo.y","SalinityMin","SalinityMean","SalinityMedian","SalinityMax","SalinitySD","Hi_Lo"
"Grainger",2020-01-23,0.79,20.2156666666667,114.9,21.8567713893513,"High",8.2155,8.333890625,8.3348,8.5048,0.0782875968041468,"High",21.19,21.9760416666667,21.98,22.46,0.216576256368732,"High"
"Grainger",2020-01-24,0.79,21.4841666666667,115.4,23.5309271452297,"High",8.2985,8.38403972222222,8.3886,8.4569,0.0488518442630425,"High",21.65,22.4795833333333,22.56,22.99,0.405861093171487,"High"
"Grainger",2020-01-25,0.79,20.1059930555556,113.5,20.6786863207003,"High",8.2679,8.365636875,8.3842,8.4351,0.0521690067180127,"High",21.73,22.5689583333333,22.655,22.97,0.30031359201025,"High"
"Josef",2019-12-16,0.9,15.3633611111111,101,10.7350339907539,"High",8.6889,9.01727243055556,9.0069,9.3598,0.173842133811632,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-17,1.24,14.9696597222222,92.54,9.75191319349544,"High",8.8596,9.12130833333333,9.0718,9.4977,0.176446919850333,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-18,1.13,14.9223125,98,9.49991379205884,"High",8.8682,9.05313256944445,9.0314,9.4029,0.125134181719752,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-19,1.02,14.7670625,99.6,9.5887729794343,"High",8.7381,9.00790472222222,8.9593,9.4029,0.19095542353894,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-20,0.9,15.3416944444444,108.25,9.6406819222516,"High",8.7772,9.07602409722222,8.9903,9.4532,0.22260394939486,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-21,1.02,14.9722847222222,111.3,9.82501333297997,"High",8.8191,9.11232631944444,9.0848,9.5063,0.156078173675154,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-22,1.13,15.1372083333333,84.8,9.79209194261258,"High",8.8162,9.11959020833333,9.0588,9.4187,0.165784125463477,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-23,1.13,13.3997083333333,73.34,8.56318731444544,"High",7.9136,8.65549930555555,8.6932,9.1381,0.299615775146574,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-24,1.24,15.7735555555556,83.04,8.95978049792076,"High",8.4002,8.74885534722222,8.7424,9.1367,0.148172588123842,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-25,1.24,16.0425763888889,112.5,9.91064623447874,"High",8.6512,8.91672965277778,8.9376,9.1784,0.138220797731464,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-26,0.9,16.5771111111111,90.43,9.81874253968466,"High",8.3682,8.78901076388889,8.7656,9.2116,0.168642925699761,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-27,1.02,16.4599791666667,93.94,10.1095951195461,"High",8.6396,8.95692729166667,8.9477,9.2461,0.196931230253677,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-28,1.02,15.5186180555556,68.79,9.09684055570128,"High",8.7222,8.961305625,8.9823,9.1453,0.093114350422732,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-29,1.13,15.0828125,100.6,10.0913836780413,"High",8.741,8.96653868055555,8.952,9.1482,0.0986736629249841,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-30,0.56,14.9653472222222,57.72,9.01621680916988,"High",8.7352,8.94461055555556,8.9665,9.0905,0.0813830512341676,"High",NA,NA,NA,NA,NA,NA
"Josef",2019-12-31,1.13,14.4619513888889,99.4,9.1294924804764,"High",8.8017,9.003163125,8.9751,9.3439,0.14427341060019,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-01,0.9,12.8144097222222,61.47,8.7836375099991,"High",8.796,9.05597506944444,8.9838,9.3813,0.203166773983161,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-02,0.9,11.5068472222222,61.2,8.3664766170884,"High",8.2053,8.76280854166667,8.7858,9.1338,0.243246112987702,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-03,0.79,11.9301041666667,64.96,8.16319589732346,"High",8.3959,8.72672881944444,8.7829,9.1669,0.188812050147086,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-04,1.02,11.8033194444444,43.98,7.85816262862282,"High",8.657,8.84532465277778,8.8473,9.2116,0.15299500551611,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-05,1.13,11.8636527777778,101.8,8.5160322003897,"High",8.5932,8.86937236111111,8.8097,9.3037,0.230664677456196,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-06,1.13,11.2670069444444,63.08,8.45618521443161,"High",8.4975,8.73164215277778,8.7337,8.9275,0.128589991232825,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-07,0.9,12.2309444444444,73.72,8.69330590498905,"High",8.4467,8.74101069444444,8.7641,8.9347,0.137483863265142,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-08,1.13,13.0398263888889,82.34,9.04173081977296,"High",7.8171,8.40855854166667,8.5744,8.7554,0.320695090645241,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-09,1.13,14.9822847222222,103.35,10.355443354904,"High",7.3137,7.999541875,7.8829,8.8986,0.512217682185677,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-10,0.9,15.6456319444444,107.55,9.37206219060713,"High",7.6457,8.07220277777778,8.01655,8.7656,0.271101154995091,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-11,1.13,16.8631805555556,96,10.6449306656428,"High",8.0246,8.44239201388889,8.4467,8.9087,0.222595607771443,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-12,0.9,17.2282222222222,112.5,11.6428520409561,"High",8.0654,8.41577847222222,8.4474,8.6454,0.149795527378763,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-13,1.13,17.6075347222222,60.13,9.37047421630327,"High",7.4299,7.95603909722222,7.9296,8.6295,0.421582822828091,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-14,1.24,17.0788402777778,106.85,10.4399537767084,"High",7.477,7.77760020833333,7.7329,8.1237,0.172754644327894,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-15,1.02,17.0938819444444,99.4,10.5310853996245,"High",7.3564,7.57000798611111,7.5533,7.7995,0.102083246759925,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-16,1.24,16.6705902777778,99.2,10.9033645787474,"High",7.2519,7.60330819444444,7.5093,8.2068,0.246941646953713,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-17,1.24,15.8242430555556,72.21,8.8875933926662,"High",7.1944,7.4952175,7.449,7.9223,0.176717862947641,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-18,1.13,15.6565555555556,102,9.29250759322193,"High",6.859,7.28447986111111,7.3623,7.6751,0.189908610653279,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-19,1.02,14.7217916666667,83.04,8.74277339133712,"High",7.3446,7.63179034722222,7.51145,8.3377,0.299539272573128,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-20,1.24,13.721,80.93,8.66484301584447,"High",7.4975,7.8157825,7.7659,8.2141,0.192105665451078,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-21,1.02,14.6972291666667,86.91,9.20031165606421,"High",7.524,7.90841902777778,7.9216,8.2213,0.169620518320542,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-22,1.02,14.8192222222222,76,9.0815700598811,"High",7.4593,7.91978770833333,7.8734,8.2999,0.219366394398208,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-23,1.13,15.2619722222222,87.97,9.95022589757185,"High",7.4094,7.86969222222222,7.8449,8.1966,0.201667803639897,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-24,0.9,16.2972777777778,95.4,10.0227272773961,"High",7.6047,8.04758854166667,8.07705,8.4511,0.273142664463208,"High",NA,NA,NA,NA,NA,NA
"Josef",2020-01-25,1.13,14.145,99.6,9.18869052125943,"High",7.6325,8.02237763888889,8.026,8.3726,0.147883000022324,"High",NA,NA,NA,NA,NA,NA
"McKenzie",2019-12-16,0.79,1.26085416666667,5.2,0.219704535585669,"Low",9.8073,10.0830184027778,10.113,10.2228,0.108475971605666,"Low",27.64,27.8497916666667,27.85,28.05,0.0936150920578137,"Low"
"McKenzie",2019-12-17,0.79,1.28422916666667,6.25,0.225913241040482,"Low",9.9374,10.1017877777778,10.0973,10.2271,0.0623378697931417,"Low",27.65,27.87,27.86,28.12,0.0804244061612083,"Low"
"McKenzie",2019-12-18,0.79,1.31634027777778,7.34,0.286458101827775,"Low",10.0845,10.1781741666667,10.1844,10.2157,0.030130510176604,"Low",27.87,27.959375,27.96,28.08,0.0498254933466189,"Low"
"McKenzie",2019-12-19,0.79,1.29444444444444,4.78,0.239993854964699,"Low",10.056,10.1815257638889,10.1901,10.2157,0.0321914591869696,"Low",27.81,28.0095833333333,28.05,28.14,0.0679786679097214,"Low"
"McKenzie",2019-12-20,0.79,1.244125,3.53,0.17321009087309,"Low",10.0088,10.1508523611111,10.1558,10.1829,0.0276524203823757,"Low",27.91,28.085,28.08,28.25,0.0649713521157188,"Low"
"McKenzie",2019-12-21,0.9,1.15595138888889,2.26,0.0845077172326344,"Low",10.1116,10.1689779166667,10.1744,10.1886,0.0172770173504212,"Low",27.99,28.06125,28.05,28.17,0.0432521060857285,"Low"
"McKenzie",2019-12-22,0.79,1.13559027777778,1.92,0.0683148612439107,"Low",10.0488,10.1066097222222,10.1073,10.1644,0.0316403697487561,"Low",27.81,27.9991666666667,28,28.16,0.0761251302855565,"Low"
"McKenzie",2019-12-23,0.79,1.21225,2.84,0.111110729286658,"Low",9.9431,10.097446875,10.1031,10.153,0.037497642139795,"Low",27.75,27.9577083333333,27.97,28.07,0.0719999876871541,"Low"
"McKenzie",2019-12-24,0.79,1.254125,4.45,0.209163756581794,"Low",10.036,10.0905861111111,10.0973,10.1316,0.0234679338871735,"Low",27.86,28.039375,28.04,28.16,0.0702701852578332,"Low"
"McKenzie",2019-12-25,0.79,1.23921527777778,5.1,0.237203438726996,"Low",9.9746,10.0835290972222,10.0831,10.1401,0.0319603327677126,"Low",27.79,28.0277083333333,28.04,28.18,0.081141840174785,"Low"
"McKenzie",2019-12-26,1.02,1.27525694444444,2.15,0.0958235033884534,"Low",9.9088,10.04324125,10.0445,10.1273,0.0459902498183368,"Low",27.39,27.9666666666667,28.03,28.14,0.170347995926903,"Low"
"McKenzie",2019-12-27,0.68,1.47148611111111,10.37,0.766087149290022,"Low",9.6397,9.88013166666667,9.906,10.0345,0.10320406940439,"Low",27.75,28.0402083333333,28.07,28.15,0.0832195144701797,"Low"
"McKenzie",2019-12-28,0.9,1.32531944444444,9.3,0.412976662963629,"Low",9.7142,9.85680409722222,9.8573,9.966,0.0519846822592428,"Low",27.91,28.0347916666667,28.04,28.14,0.0576854855940983,"Low"
"McKenzie",2019-12-29,0.79,1.294875,6.04,0.202341363664521,"Low",9.6511,9.75642708333333,9.7314,9.9217,0.0703513645836659,"Low",27.88,27.9814583333333,27.99,28.09,0.046858300807967,"Low"
"McKenzie",2019-12-30,0.9,1.31383333333333,6.67,0.28748803038805,"Low",9.5292,9.70968826388889,9.7214,9.8201,0.0617842332185056,"Low",27.83,27.9670833333333,27.975,28.06,0.0466748979569403,"Low"
"McKenzie",2019-12-31,0.56,1.31892361111111,11.2,0.522161961830866,"Low",9.4345,9.57071472222222,9.5335,9.7657,0.0898121266170866,"Low",27.71,28.1902083333333,28.315,28.4,0.206351173337077,"Low"
"McKenzie",2020-01-01,0.68,1.72373611111111,15.07,1.4287733406719,"Low",9.3813,9.62254465277778,9.6511,9.7686,0.0958065206267189,"Low",28.12,28.245625,28.26,28.39,0.06132946430134,"Low"
"McKenzie",2020-01-02,0.9,1.318375,6.14,0.400574463705436,"Low",9.2691,9.39430104166667,9.3986,9.5221,0.0614961317813612,"Low",28.01,28.2702083333333,28.285,28.4,0.0859363837774057,"Low"
"McKenzie",2020-01-03,0.9,1.34484027777778,2.15,0.0856166093524153,"Low",9.2576,9.28740055555556,9.285,9.3324,0.0136067334932192,"Low",28.21,28.3091666666667,28.33,28.4,0.0374070953181587,"Low"
"McKenzie",2020-01-04,1.13,1.42986111111111,6.04,0.367716477842096,"Low",9.226,9.30265083333333,9.2922,9.3856,0.0369308457191494,"Low",27.88,28.246875,28.27,28.4,0.108159776414536,"Low"
"McKenzie",2020-01-05,0.9,1.36688888888889,6.86,0.356571448953267,"Low",8.9722,9.26997972222222,9.2706,9.3511,0.0541624454662121,"Low",27.66,28.298125,28.33,28.42,0.140722395350532,"Low"
"McKenzie",2020-01-06,1.02,1.35059027777778,9.48,0.397366940298828,"Low",9.154,9.25055354166667,9.2619,9.2864,0.0291064371772744,"Low",27.99,28.2197916666667,28.23,28.36,0.114585090250876,"Low"
"McKenzie",2020-01-07,1.02,1.35852777777778,3.18,0.0950069632387862,"Low",9.1338,9.22966770833333,9.2303,9.2807,0.0238638311699539,"Low",27.93,28.2095833333333,28.245,28.32,0.0937393019900865,"Low"
"McKenzie",2020-01-08,0.9,1.42821527777778,5.41,0.273681453622467,"Low",9.0559,9.18033354166667,9.1856,9.2519,0.052527955626159,"Low",27.95,28.19875,28.215,28.36,0.0990513513929315,"Low"
"McKenzie",2020-01-09,0.9,1.3229375,3.99,0.150733841648344,"Low",8.9823,9.14475131944444,9.1568,9.2058,0.0466972135681926,"Low",27.72,28.1333333333333,28.155,28.29,0.125500416771933,"Low"
"McKenzie",2020-01-10,1.02,1.30503472222222,3.88,0.169233234340079,"Low",9.0877,9.17495604166667,9.177,9.2375,0.0285820167228044,"Low",28.01,28.2020833333333,28.22,28.32,0.0612618493386966,"Low"
"McKenzie",2020-01-11,0.9,1.31888194444444,7.63,0.347095863588421,"Low",8.8003,9.07479895833333,9.0804,9.2029,0.0831024161468802,"Low",27.46,28.0260416666667,28.08,28.25,0.173263292245404,"Low"
"McKenzie",2020-01-12,0.9,1.4786875,10.95,0.69998144489207,"Low",8.1456,8.99645638888889,9.0401,9.1107,0.164271130522973,"Low",26.74,27.9933333333333,28.08,28.24,0.318823190734856,"Low"
"McKenzie",2020-01-13,0.68,1.67983333333333,16.63,1.3938653341841,"Low",7.2283,8.57893395833333,8.636,9.0747,0.399978518837235,"Low",24.75,26.9614583333333,27.04,28.2,0.835985822905682,"Low"
"McKenzie",2020-01-14,0.79,1.26825694444444,7.63,0.384944898208039,"Low",8.5744,8.99003840277778,9.0213,9.0848,0.0866595982385697,"Low",26.84,27.92125,28.04,28.2,0.322118155935022,"Low"
"McKenzie",2020-01-15,0.79,1.32969444444444,7.53,0.433150510247692,"Low",8.6947,8.94264798611111,8.9564,9.0372,0.0663992117877296,"Low",27.6,27.913125,27.93,28.07,0.117276836515054,"Low"
"McKenzie",2020-01-16,0.9,1.23861111111111,1.81,0.0715334967349085,"Low",8.6584,8.954636875,8.9708,8.9867,0.0539199210108747,"Low",27.57,28.0808333333333,28.13,28.22,0.143909447493951,"Low"
"McKenzie",2020-01-17,0.9,1.28566666666667,8.77,0.488443202061435,"Low",8.7757,8.89418229166667,8.8885,8.9838,0.0378256296920037,"Low",27.93,28.0483333333333,28.05,28.16,0.0530889792359215,"Low"
"McKenzie",2020-01-18,1.02,1.25223611111111,2.49,0.0627790488937316,"Low",8.686,8.81124243055556,8.835,8.8856,0.0503138196026813,"Low",27.91,28.0258333333333,28.02,28.12,0.0515229068383962,"Low"
"McKenzie",2020-01-19,0.9,1.31527777777778,7.25,0.26292164110224,"Low",8.5932,8.79310715277778,8.8104,8.9044,0.0665267832928425,"Low",27.65,27.985625,28.05,28.18,0.128756842412685,"Low"
"McKenzie",2020-01-20,0.79,1.29384027777778,2.15,0.0858318380464873,"Low",8.3624,8.66215361111111,8.6773,8.8813,0.116900926440538,"Low",27.63,27.843125,27.84,28.05,0.110668303521177,"Low"
"McKenzie",2020-01-21,0.9,1.30244444444444,5.2,0.138419540218692,"Low",8.5512,8.86292666666667,8.8784,8.9419,0.0507981797236708,"Low",27.77,28.05375,28.09,28.15,0.0710296611702284,"Low"
"McKenzie",2020-01-22,0.79,1.30385416666667,6.04,0.238787342585725,"Low",8.6367,8.86181520833333,8.8625,8.9665,0.0495390706949717,"Low",27.75,28.040625,28.05,28.16,0.0784804149575862,"Low"
"McKenzie",2020-01-23,0.9,1.28309722222222,2.61,0.105329775620697,"Low",8.5642,8.79110833333333,8.8364,8.9246,0.103849830843514,"Low",27.8,27.9583333333333,27.965,28.15,0.0917056654630138,"Low"
"McKenzie",2020-01-24,1.02,1.36116666666667,5.73,0.235508174103348,"Low",8.361,8.68413888888889,8.6686,8.8625,0.093380799819867,"Low",27.51,27.848125,27.855,27.99,0.0823499602759271,"Low"
"McKenzie",2020-01-25,0.79,1.36464583333333,5.94,0.25781303375079,"Low",8.4235,8.57853548611111,8.5845,8.7251,0.0483031245287029,"Low",27.61,27.8375,27.84,27.94,0.0709059911041941,"Low"
"Porlier",2019-12-16,0.9,66.3244791666667,116.8,34.9072613755413,"High",8.2068,8.91587159722222,8.9636,9.7357,0.323121002823753,"High",22.27,23.894375,24.12,24.9,0.838544601003632,"High"
"Porlier",2019-12-17,1.24,67.3231597222222,118,33.4453308117679,"High",8.6541,9.15346652777778,9.1626,9.8173,0.146945324570844,"High",24.12,25.20625,25.26,26.47,0.564158665625194,"High"
"Porlier",2019-12-18,1.02,62.8564513888889,117,33.8306564877531,"High",8.5381,9.09375208333333,9.11865,9.6038,0.196023795859735,"High",23.04,25.3308333333333,25.34,27.22,0.940336819088423,"High"
"Porlier",2019-12-19,1.24,63.3329236111111,117.9,33.7124056490074,"High",9.0776,9.25781770833333,9.2144,9.6884,0.139009431385797,"High",24.25,24.936875,24.785,26.84,0.544676973369674,"High"
"Porlier",2019-12-20,1.24,68.8000347222222,116.3,33.3243350313287,"High",9.092,9.36509083333333,9.3662,9.6468,0.116155967967088,"High",24.22,25.1475,24.865,26.94,0.619435226637943,"High"
"Porlier",2019-12-21,1.02,65.7868333333333,117.2,33.8979028950321,"High",8.7178,9.21782965277778,9.2634,9.5952,0.174410800210022,"High",23.29,24.8016666666667,24.83,25.94,0.599383844383381,"High"
"Porlier",2019-12-22,1.02,67.7760763888889,117.8,34.2499662846762,"High",8.3886,9.20264902777778,9.2749,9.5536,0.222233677700447,"High",23.02,24.7285416666667,24.795,26.34,0.722687035595935,"High"
"Porlier",2019-12-23,1.02,58.6365763888889,116.9,35.5223197521073,"High",7.218,8.43589104166667,8.7019,9.3267,0.666035614921303,"High",19.46,23.0789583333333,23.66,25.94,1.8437787742676,"High"
"Porlier",2019-12-24,0.9,67.6128611111111,117.3,35.0195931221472,"High",7.9603,8.82180645833333,8.8495,9.6612,0.355668945232998,"High",21.79,24.1585416666667,24.365,26.54,1.06805249210258,"High"
"Porlier",2019-12-25,0.9,69.9801597222222,117.4,35.3316330404239,"High",7.6472,8.78578395833333,8.9231,9.5178,0.501495935768558,"High",21.23,24.0289583333333,24.445,25.67,1.15344855658804,"High"
"Porlier",2019-12-26,1.24,66.8438263888889,116.9,35.0188444833392,"High",7.4535,8.75115159722222,8.8856,9.4115,0.454430281687687,"High",20.74,23.5872916666667,23.89,25.16,1.12676667822718,"High"
"Porlier",2019-12-27,0.79,66.2696388888889,118.5,34.8927057596197,"High",8.5831,8.957721875,8.94265,9.5766,0.17945782433883,"High",23.56,24.5997916666667,24.48,26,0.656264378430799,"High"
"Porlier",2019-12-28,1.13,67.3420208333333,117.7,35.2010996241015,"High",8.4191,8.97805256944445,9.0588,9.4575,0.212417132974632,"High",23.32,24.58125,24.38,26.34,0.738533984870372,"High"
"Porlier",2019-12-29,1.24,59.7633402777778,117.1,33.3318860066831,"High",8.406,8.94803173611111,8.9549,9.4862,0.212824411144295,"High",22.61,23.8354166666667,23.785,24.81,0.623449424089207,"High"
"Porlier",2019-12-30,1.24,60.2485138888889,118.2,33.0860579487871,"High",8.1645,8.89970659722222,8.9896,9.3756,0.27227923816428,"High",22.24,24.103125,24.24,25.4,0.726000868207675,"High"
"Porlier",2019-12-31,1.13,60.9190069444444,117.9,33.5535775357588,"High",8.8639,9.132906875,9.164,9.3813,0.140102862792198,"High",23.81,24.6514583333333,24.54,26.97,0.598128249192654,"High"
"Porlier",2020-01-01,0.9,50.7533194444444,115.2,31.0631155369363,"High",8.6193,9.07295875,9.1122,9.5508,0.213195581055563,"High",23.3,24.3570833333333,24.405,25.5,0.489767458209064,"High"
"Porlier",2020-01-02,0.79,48.1737083333333,117.5,32.7689820623833,"High",8.2941,8.751163125,8.8046,9.2807,0.252637489125626,"High",22.92,23.9877083333333,24.035,25,0.550830087650441,"High"
"Porlier",2020-01-03,1.24,54.2301944444444,116.2,31.855588030577,"High",8.7569,9.04640604166667,9.0386,9.3842,0.179396947442035,"High",23.62,24.4760416666667,24.375,26.32,0.565138806460303,"High"
"Porlier",2020-01-04,1.02,55.8347916666667,117.7,31.6698210194407,"High",8.9665,9.14528020833333,9.11575,9.4388,0.105226041565028,"High",24.14,24.838125,24.77,26.04,0.508090527408801,"High"
"Porlier",2020-01-05,0.9,57.3858819444444,117.1,33.8643413766277,"High",8.8177,9.08569520833333,9.0617,9.4115,0.153115392851604,"High",24.11,24.7372916666667,24.575,26.18,0.549497796186831,"High"
"Porlier",2020-01-06,1.02,58.1999930555556,117.2,34.7642755305194,"High",8.5367,8.8299625,8.7916,9.2504,0.17181798617079,"High",23.78,24.663125,24.625,25.73,0.453530623658144,"High"
"Porlier",2020-01-07,1.24,60.557875,117.1,35.2026180490944,"High",8.5831,8.96955409722222,8.9737,9.2188,0.1733441085108,"High",24.05,25.093125,25.14,26.14,0.497603431993706,"High"
"Porlier",2020-01-08,1.24,61.9262638888889,117.6,37.6397037529515,"High",8.0815,8.68416083333333,8.6295,9.0545,0.275461216660254,"High",23.98,24.978125,24.965,25.97,0.472182151338393,"High"
"Porlier",2020-01-09,1.13,62.5453888888889,117.9,37.5726972307557,"High",7.3034,8.04512951388889,7.9501,8.8061,0.489188924834204,"High",22.26,23.898125,23.925,25.46,1.02933702325662,"High"
"Porlier",2020-01-10,1.13,71.0448402777778,117.5,35.5171214510167,"High",7.8039,8.35792506944444,8.4445,8.7337,0.228563761676013,"High",22.52,24.2827083333333,24.11,26.34,1.04183704280414,"High"
"Porlier",2020-01-11,1.24,72.1904791666667,117.6,36.2737942513329,"High",7.3432,8.30913902777778,8.6541,8.809,0.54371480388939,"High",23.08,25.2758333333333,25.58,26.77,1.17384226954002,"High"
"Porlier",2020-01-12,1.02,74.2783194444444,118.3,35.3798931065184,"High",7.8829,8.28054770833333,8.2701,8.8552,0.221412088375255,"High",24.35,25.5791666666667,25.665,26.59,0.51704493130956,"High"
"Porlier",2020-01-13,0.9,75.0455972222222,117.7,33.7655288968818,"High",7.4388,7.87917909722222,7.7175,8.4249,0.344464417203183,"High",24.66,25.4175,25.435,26.11,0.415331193145904,"High"
"Porlier",2020-01-14,1.36,72.7372152777778,117.3,33.9210321264472,"High",7.3476,7.79238493055556,7.70585,8.3653,0.285081369634552,"High",23.66,24.9366666666667,24.935,25.89,0.662170297994481,"High"
"Porlier",2020-01-15,1.92,71.3398958333333,117.6,32.6685152833138,"High",6.641,7.51433861111111,7.54895,8.3115,0.49103793295485,"High",24.56,25.43375,25.505,26.4,0.572830319089419,"High"
"Porlier",2020-01-16,1.13,66.7160347222222,117.8,34.1746846296084,"High",6.8279,7.72047868055556,7.84415,8.3726,0.365083792789838,"High",25.09,25.806875,25.91,26.32,0.360420299862801,"High"
"Porlier",2020-01-17,0.9,65.4327638888889,117.6,33.2650799193823,"High",6.5384,7.30768291666667,7.27025,8.2577,0.532422998168076,"High",24.78,25.543125,25.525,26.36,0.477854942157849,"High"
"Porlier",2020-01-18,1.69,67.3358888888889,117.4,33.6863215143215,"High",6.8886,7.60383055555556,7.6838,8.2388,0.342927051359678,"High",24.69,25.4291666666667,25.345,26.23,0.482915936181898,"High"
"Porlier",2020-01-19,1.13,66.1021805555555,117.2,34.1247164785515,"High",7.8127,8.13285611111111,8.1128,8.6729,0.163408888543172,"High",25.09,25.8477083333333,25.81,26.82,0.443205151975458,"High"
"Porlier",2020-01-20,1.24,65.8840416666667,117.6,35.8605852113547,"High",7.5386,7.95659979166667,7.8975,8.5294,0.224647056435668,"High",24.93,25.998125,26.07,26.45,0.398388542570019,"High"
"Porlier",2020-01-21,1.13,67.9617152777778,117,35.3347809668978,"High",7.7205,8.01457777777778,8.0143,8.5932,0.119997085292633,"High",24.79,25.99375,26.085,27.06,0.431181577982512,"High"
"Porlier",2020-01-22,1.02,70.690125,117.6,35.7070536396242,"High",7.6311,8.12569902777778,8.1441,8.345,0.138960678312938,"High",25.2,25.995,26,26.87,0.428823228967518,"High"
"Porlier",2020-01-23,1.36,68.4056736111111,116.4,37.1241624558035,"High",7.6296,8.19178909722222,8.2199,8.6961,0.169048533722938,"High",25.09,26.3639583333333,26.49,26.88,0.383975506661964,"High"
"Porlier",2020-01-24,1.02,53.9164097222222,117.3,36.8498501126869,"High",7.9121,8.15523770833333,8.1602,8.4873,0.127575277869907,"High",24.8,25.935,26.04,26.51,0.412413756296972,"High"
"Porlier",2020-01-25,0.9,47.0732569444444,116.5,32.4981882621646,"High",6.8042,7.71660513888889,7.9092,8.5903,0.555076904013297,"High",21.72,24.6654166666667,25.055,26.89,1.49444355022955,"High"
"Snake",2019-12-16,1.69,9.38872916666667,18.68,3.26657522066384,"Low",9.0256,9.39274944444444,9.3698,9.7371,0.212977336635778,"Low",27.14,27.544375,27.525,27.79,0.163887691825576,"Low"
"Snake",2019-12-17,0.9,6.23069444444444,14.32,3.64583184718193,"Low",9.3526,9.65135840277778,9.6339,9.8816,0.141007230304485,"Low",27.53,27.7652083333333,27.755,27.98,0.132809086835575,"Low"
"Snake",2019-12-18,0.9,6.0934375,18.41,2.99643701835799,"Low",9.5163,9.63459666666667,9.6325,9.7686,0.0468003552132775,"Low",27.56,27.7608333333333,27.77,27.86,0.0578638656706809,"Low"
"Snake",2019-12-19,1.58,10.0368680555556,33.51,7.07085346410616,"Low",9.4345,9.61977479166667,9.6225,9.9202,0.0979393086698205,"Low",27.33,27.5610416666667,27.46,27.98,0.197325086383643,"Low"
"Snake",2019-12-20,0.79,5.01092361111111,17.25,2.93218924248008,"Low",9.1035,9.47130840277778,9.4733,9.7715,0.207824967663615,"Low",26.8,27.2977083333333,27.39,27.58,0.235292842286385,"Low"
"Snake",2019-12-21,0.79,5.83322222222222,15.85,3.17685499797702,"Low",8.615,8.99468840277778,8.8538,9.5178,0.277629092532428,"Low",26.26,26.874375,26.73,27.49,0.369392291329444,"Low"
"Snake",2019-12-22,0.9,7.20469444444444,19.01,4.5019716833752,"Low",8.7497,9.18380597222222,9.1078,9.6081,0.252469891569586,"Low",26.56,27.0979166666667,27.02,27.64,0.330247865219852,"Low"
"Snake",2019-12-23,0.79,7.60947916666667,30.38,4.20563823786021,"Low",8.1543,8.79626138888889,8.8668,9.213,0.241623276278357,"Low",25.43,26.50375,26.64,27.03,0.39709918906672,"Low"
"Snake",2019-12-24,1.02,7.87326388888889,32.62,5.93716419977078,"Low",8.2053,8.80029277777778,8.775,9.3209,0.246270849196419,"Low",25.7,26.5172916666667,26.57,27.29,0.422790826926665,"Low"
"Snake",2019-12-25,0.79,7.63638194444444,24.8,5.35517268917408,"Low",8.1864,8.967835,8.978,9.4388,0.243724262133964,"Low",25.98,26.9547916666667,26.98,27.58,0.373795880032242,"Low"
